germany_solar_gen_last_week;germany_wind_gen_last_week
0.75;4614.0
0.5;4670.25
0.75;4692.0
0.5;4720.25
0.5;4813.25
0.5;4913.0
0.75;4913.5
0.5;4992.75
0.5;5104.0
0.5;5083.75
0.5;5146.0
0.5;5240.75
0.5;5192.0
0.5;5260.5
0.75;5216.0
0.5;5295.5
0.5;5348.5
0.5;5369.75
0.5;5348.75
0.5;5342.0
0.75;5337.25
0.5;5302.0
0.5;5217.0
0.5;5264.75
0.5;5351.0
0.5;5351.25
0.5;5277.75
0.5;5336.25
0.5;5342.5
0.5;5357.75
0.5;5387.75
0.5;5370.25
0.5;5327.75
0.5;5306.75
0.5;5276.25
0.5;5222.75
0.5;5252.25
0.75;5342.25
0.75;5401.25
0.5;5405.75
0.5;5436.5
0.5;5456.0
0.5;5416.75
0.5;5312.25
0.5;5323.25
0.75;5346.25
0.75;5281.5
0.5;5276.25
0.5;5244.0
0.75;5231.25
0.75;5202.5
0.75;5144.5
0.5;5022.5
0.75;4858.75
1.5;4815.5
6.75;4829.5
47.25;4868.5
118.75;4918.5
221.75;5032.5
344.75;5049.25
475.25;5040.5
630.5;5077.5
785.0;5170.5
930.0;5077.5
1075.5;5136.0
1197.5;5269.75
1279.5;5265.25
1365.25;5194.75
1448.75;5254.25
1508.25;5371.25
1545.75;5388.75
1537.75;5367.75
1518.5;5344.75
1492.75;5443.25
1439.75;5558.5
1401.5;5555.5
1307.25;5561.0
1193.5;5531.0
1083.5;5491.0
965.75;5451.25
850.5;5481.75
725.0;5511.75
589.5;5532.5
451.0;5575.75
324.0;5691.75
208.25;5812.75
110.25;6057.0
42.0;6248.5
8.25;6352.5
1.25;6527.25
0.5;6765.25
0.5;7002.25
0.5;7213.0
0.5;7452.5
0.75;7677.25
0.75;7885.5
0.5;8119.5
0.5;8270.75
0.5;8127.25
0.5;8260.0
0.5;8403.5
0.5;8609.0
0.5;8838.75
0.5;8957.25
0.5;9100.0
0.5;9261.5
0.75;9276.5
0.5;9389.5
0.5;9458.0
0.5;9452.25
0.5;9330.0
0.5;9378.5
0.5;9434.5
0.5;9502.75
0.5;9508.25
0.5;9537.5
0.5;9537.0
0.5;9460.75
0.5;9094.75
0.5;9054.25
0.5;9064.25
0.5;9018.75
0.75;8992.25
0.5;9032.5
0.5;8932.0
0.5;8817.0
0.75;9113.0
0.5;9114.5
0.5;9082.75
0.5;9068.75
0.5;8829.75
0.5;8794.5
0.5;8808.75
0.5;8855.25
0.5;8852.25
0.5;8949.5
0.5;9114.75
0.5;9171.75
0.5;9423.75
0.5;9581.5
0.5;9855.0
0.75;10021.5
0.5;10135.25
0.75;10147.25
0.75;9998.25
0.5;9745.75
0.5;9568.75
0.5;9387.5
0.75;9169.25
1.25;8917.75
2.25;8632.5
15.75;8398.0
54.75;8129.5
100.5;7954.25
163.25;7893.0
246.5;7732.0
341.5;7614.0
431.75;7494.0
508.0;7396.5
591.5;7314.25
650.75;7187.0
709.5;7083.0
755.0;6965.75
795.75;6910.75
854.25;6861.25
913.5;6720.5
962.25;6587.5
986.0;6694.75
988.25;6754.75
975.25;6827.5
955.5;6900.0
907.75;6976.25
868.25;7037.5
824.0;7051.25
754.0;7057.5
691.5;7069.0
592.5;7133.0
497.5;7145.25
401.75;7170.0
310.0;7184.75
220.0;7194.0
145.25;7192.25
82.75;7197.25
35.0;7334.0
9.25;7397.75
2.0;7431.75
0.75;7572.75
0.5;7709.75
0.5;7881.0
0.5;8069.25
0.75;8205.5
0.5;8356.0
0.5;8495.5
0.5;8678.25
0.75;8806.0
0.5;8933.75
0.5;9077.25
0.5;9216.75
0.5;9111.5
0.5;9216.75
0.5;9292.5
0.5;9418.25
0.75;9402.0
0.5;9499.0
0.5;9621.5
0.5;9725.25
0.5;9670.75
0.5;9806.25
0.5;9916.75
0.5;10019.0
0.75;10156.25
0.75;10307.0
0.5;10378.0
0.5;10320.25
0.5;10721.25
0.5;10829.5
0.5;10850.25
0.5;10810.0
0.75;10683.5
0.5;10628.5
0.5;10635.25
0.5;10447.25
0.5;10249.25
0.5;10224.25
0.5;10189.25
0.5;10235.75
0.5;10185.25
0.5;10179.0
0.5;10186.0
0.75;10249.75
0.5;10123.75
0.5;10090.0
0.5;10047.0
0.5;10220.75
0.5;10510.5
0.5;10708.25
0.5;10830.5
0.75;10915.25
0.5;11054.75
0.5;11243.25
0.5;11337.0
0.5;11409.5
0.5;11615.25
0.75;11568.5
0.5;11547.5
1.25;11510.75
6.25;11660.5
31.0;11771.25
81.0;11757.0
149.75;11848.75
232.0;11823.0
308.0;11846.5
395.75;11948.5
488.0;12052.75
578.0;12020.75
644.75;12015.5
722.0;12067.75
764.75;12079.25
809.0;12068.5
854.5;12106.5
893.0;12131.25
915.0;12094.75
921.75;11939.25
909.5;11948.0
889.5;11948.5
872.0;11976.5
857.0;11875.75
837.0;11993.75
802.25;11853.25
742.0;11782.25
678.5;11835.75
604.75;11750.0
541.75;11574.5
480.0;11379.25
397.0;11300.25
315.0;11141.5
229.5;10865.25
132.75;10719.75
60.0;10601.75
18.0;10465.5
2.75;10353.0
1.0;10293.75
0.5;10280.0
0.75;10317.5
0.5;10344.0
0.5;10398.25
0.5;10493.75
0.5;10655.75
0.75;10761.0
0.5;10892.0
0.5;10966.75
0.5;11057.25
0.5;11148.0
0.5;11237.75
0.5;11285.5
0.75;11337.0
0.5;11423.0
0.5;11500.25
0.5;11543.75
0.5;11639.75
0.5;11686.25
0.5;11622.0
0.5;11332.25
0.5;11433.75
0.5;11455.0
0.5;11448.5
0.5;11408.75
0.5;11427.0
0.5;11456.0
0.5;11381.25
0.75;11321.75
0.5;11293.75
0.5;11173.0
0.5;11110.0
0.5;11089.75
0.5;11159.5
0.5;11153.5
0.5;11047.25
0.5;10916.5
0.5;10932.0
0.5;10776.25
0.5;10764.0
0.5;10745.75
0.5;10798.25
0.5;10804.25
0.5;10737.5
0.5;10342.25
0.5;10298.0
0.5;10322.75
0.5;10374.75
0.5;10416.5
0.75;10479.0
0.75;10418.25
0.75;10427.5
0.5;10539.75
0.5;10525.75
0.5;10462.75
0.5;10397.5
0.75;10340.25
0.75;10354.5
0.75;10378.25
0.5;10340.5
1.5;10246.25
11.5;10296.0
54.0;10322.25
125.5;10293.25
231.75;10118.75
353.25;10108.5
490.5;10185.25
631.0;10286.0
780.75;10324.75
944.75;10379.25
1102.0;10396.75
1225.25;10500.5
1356.25;10611.75
1525.0;10695.25
1670.0;10812.75
1800.75;10920.25
1869.25;10977.75
1886.0;11108.25
1924.0;11195.75
1924.25;11210.25
1886.25;11236.0
1849.5;11296.25
1750.5;11318.0
1653.0;11335.75
1569.75;11380.25
1410.0;11307.5
1245.0;11291.0
1055.25;11188.0
857.25;11373.25
690.75;11340.75
500.5;11335.75
326.5;11342.25
177.25;11448.75
68.75;11373.5
16.25;11372.25
1.75;11393.0
0.75;11377.5
0.5;11335.5
0.75;11310.0
1.75;11351.0
1.5;11517.75
0.5;11568.0
0.75;11558.5
1.25;11569.0
1.25;11438.0
1.0;11255.0
0.5;11240.25
0.5;11155.5
0.5;11069.5
0.5;11059.75
0.5;11013.25
0.5;11013.25
0.5;10931.75
0.75;10914.0
0.5;10845.75
0.5;10673.5
0.5;10516.5
0.5;10513.5
0.5;10442.25
0.5;10355.25
0.75;10255.5
0.5;10228.0
0.5;10133.25
0.5;10039.25
0.5;10128.25
0.75;10240.75
0.5;10279.0
0.5;10175.75
0.75;10016.0
0.5;9910.25
0.75;9782.75
0.5;9766.75
0.5;9813.0
0.5;9710.25
0.5;9695.0
0.5;9649.75
0.5;9565.0
0.5;9505.0
0.5;9375.5
0.5;9303.75
0.75;9145.75
0.75;9074.0
0.5;8919.5
0.5;8758.0
0.5;8683.0
0.5;8506.0
0.5;8348.0
0.5;8209.75
0.5;8131.75
0.75;8052.25
0.5;7985.5
0.75;7871.0
0.5;7915.25
0.5;7977.25
0.5;8014.5
1.75;8198.75
10.75;8366.0
63.25;8435.75
194.75;8444.25
365.5;8411.5
576.75;8520.5
775.5;8570.25
984.0;8628.5
1164.5;8688.75
1318.0;8751.5
1435.0;8904.25
1577.25;9003.0
1601.0;9155.5
1598.75;9277.5
1576.75;9467.75
1580.0;9556.25
1523.75;9739.0
1513.75;9882.5
1447.75;10037.0
1343.75;10158.25
1236.0;10301.0
1121.0;10470.75
1006.5;10663.25
918.25;10822.25
832.5;10986.0
726.5;11051.25
621.25;11196.0
527.75;11351.5
426.25;11516.5
338.5;11639.25
256.75;11763.5
185.0;11870.0
118.5;11985.5
59.5;12084.25
19.5;12178.75
3.0;12255.75
1.0;12288.0
0.75;12147.5
0.5;12267.25
0.5;12296.25
0.5;12381.75
0.75;12466.75
0.5;12563.75
0.5;12576.0
0.5;12589.0
0.75;12629.0
0.5;12650.25
0.5;12493.0
0.5;12367.5
0.75;12310.5
0.5;12216.25
0.5;12113.5
0.5;12042.75
0.5;12012.75
0.5;11969.0
0.5;11848.25
0.5;11660.25
0.5;11500.25
0.5;11387.0
0.5;11316.75
0.5;11168.5
0.5;11041.75
0.5;10924.0
0.5;10906.25
0.5;10699.75
1.0;10507.0
0.5;10654.0
0.75;10632.5
0.5;10427.25
0.75;10445.75
0.5;10374.75
0.5;10228.5
0.5;10190.0
0.5;10065.0
0.5;9933.25
0.5;9840.25
0.75;9812.0
0.5;9803.25
0.5;9687.0
0.5;9488.25
0.5;9271.25
0.5;9314.75
0.5;9390.5
0.5;9363.75
0.5;9370.75
0.5;9344.75
0.5;9253.75
0.5;9178.5
0.5;9133.5
0.5;9235.5
0.5;9192.0
0.5;9217.75
0.75;9198.5
0.5;9141.75
0.5;9106.25
0.75;9155.5
0.75;9231.25
1.25;9221.75
7.5;9396.25
32.75;9525.75
71.0;9618.75
122.25;9583.75
193.0;9545.0
277.5;9558.0
373.5;9625.0
493.0;9768.75
632.25;10011.5
741.5;10146.0
860.5;10312.5
960.75;10531.75
1040.25;10657.25
1115.0;10729.25
1155.25;10850.0
1218.0;11036.5
1275.5;11148.75
1288.5;11126.75
1296.25;11153.25
1277.75;11093.75
1295.5;11139.75
1250.25;11180.75
1197.25;11169.25
1122.0;10975.5
1036.25;11141.5
921.75;11226.0
800.25;11371.25
678.25;11223.0
543.75;11310.25
406.5;11393.0
277.75;11572.75
155.75;11601.0
67.75;11815.25
20.25;11908.25
3.5;11941.5
0.75;11954.25
0.5;12074.5
0.5;12067.25
0.75;12079.75
0.75;12173.25
0.5;12209.0
0.5;12149.75
0.5;12040.0
0.5;11846.0
0.5;11727.25
0.5;11563.75
0.75;11425.25
0.75;11485.75
0.5;11402.0
0.5;11256.5
0.5;11045.5
0.5;10895.0
0.5;10795.5
0.5;10733.25
0.75;10439.25
0.75;10263.0
0.5;10120.0
0.5;9955.25
0.5;9728.0
0.75;9623.25
0.5;9362.25
0.5;9149.75
0.5;8957.25
0.75;9041.25
0.5;8670.75
0.5;8442.5
0.5;8230.0
0.5;8042.25
0.5;7895.75
0.5;7773.25
0.75;7573.75
0.75;7377.75
0.5;7129.25
0.5;6911.5
0.75;6747.25
0.5;6677.25
0.5;6609.5
0.5;6451.5
0.75;6235.0
0.5;6051.25
0.75;5957.25
0.5;5838.25
0.75;5754.25
0.5;5827.25
0.5;5720.5
0.5;5720.75
0.75;5710.0
0.5;5767.25
0.5;5780.75
0.5;5769.75
0.75;5764.25
1.0;5746.5
0.75;5802.5
0.75;5862.5
2.5;5926.75
8.5;6064.5
88.25;6160.25
285.75;6199.0
532.0;6195.0
782.5;6239.75
996.25;6241.25
1238.75;6291.25
1472.25;6315.0
1731.5;6268.5
1986.75;6276.5
2230.5;6231.0
2443.5;6215.25
2604.75;6346.25
2697.5;6464.75
2750.75;6501.25
2762.25;6518.75
2776.25;6562.75
2685.25;6651.25
2525.0;6762.25
2383.75;6841.0
2217.0;6997.75
2093.5;7094.25
1910.25;7331.25
1708.25;7389.0
1468.0;7422.75
1235.0;7539.0
1015.0;7628.5
824.5;7727.75
642.0;7790.25
493.25;7754.75
364.25;7835.5
245.0;7968.0
133.75;8072.75
61.25;8110.0
20.5;8182.5
6.0;8311.75
3.0;8308.25
0.75;8292.5
0.75;8329.75
0.75;8364.5
0.5;8307.25
0.5;8278.0
0.5;8320.0
0.5;8367.25
0.75;8422.5
0.5;8440.0
0.5;8382.0
0.5;8301.75
0.5;8239.0
0.5;8166.75
0.5;8141.5
0.5;8159.25
1.0;8146.0
0.75;8125.5
0.5;8129.75
0.5;8058.75
0.75;7999.75
0.5;7901.25
0.5;7769.25
0.5;7698.75
0.75;7620.25
0.5;7662.5
0.5;7685.0
0.5;7808.5
0.75;7699.25
0.75;7643.0
0.75;7601.0
0.75;7579.25
0.75;7575.5
1.0;7721.25
0.75;7757.25
0.75;7861.0
0.75;7814.75
0.75;7934.75
0.75;8076.0
0.75;8130.0
0.75;8113.5
0.75;8124.5
0.75;8234.25
0.75;8305.5
0.75;8329.25
0.75;8311.25
0.75;8257.0
0.75;8121.75
0.75;8024.75
0.75;7977.75
0.75;7980.0
1.0;8091.0
0.75;7762.5
0.75;8004.75
0.75;7985.0
1.0;7999.25
0.75;7895.25
0.75;7800.25
1.0;7718.25
2.5;7728.25
7.75;7510.0
69.5;7232.5
212.5;7014.25
402.25;6810.75
624.25;6608.0
882.75;6388.5
1146.75;6180.25
1410.25;5998.0
1699.0;5874.25
2017.5;5817.75
2297.25;5647.25
2545.75;5593.75
2755.0;5620.25
2910.75;5680.0
3018.25;5582.0
3090.0;5395.25
3115.25;5270.0
3137.25;5235.75
3065.25;5154.0
2961.5;5057.75
2842.5;4732.75
2721.0;4566.0
2554.0;4566.0
2361.0;4524.0
2158.5;4529.25
1911.25;4439.75
1640.5;4270.75
1393.5;4148.0
1137.75;4084.25
891.25;3960.0
650.25;3841.75
422.75;3653.5
221.75;3602.0
88.5;3648.5
22.5;3698.75
3.75;3742.25
1.25;3956.75
1.0;4150.25
1.0;4261.25
0.75;4183.0
1.0;4213.5
2.0;4154.0
1.0;4150.25
0.75;4152.0
1.25;4152.25
0.75;4166.5
0.75;4175.5
0.75;4237.5
1.0;4409.25
1.0;4448.5
0.75;4512.25
0.75;4289.75
1.0;4125.0
1.0;4065.75
0.75;4066.0
0.75;4093.25
1.0;4130.0
1.0;4035.75
0.75;3920.5
0.75;3913.5
1.0;3884.5
0.75;3873.25
0.75;3893.5
0.75;3930.0
0.75;3865.0
0.5;3712.5
0.5;3666.75
0.5;3615.0
0.75;3473.25
0.75;3413.0
0.75;3423.75
0.5;3509.5
0.5;3395.25
0.5;3162.0
0.5;3004.5
0.5;2845.5
0.75;2751.75
0.5;2755.5
0.5;2722.5
0.5;2665.0
0.5;2652.0
0.5;2694.5
0.5;2729.0
0.5;2818.25
0.5;2825.25
0.5;2807.5
0.5;2737.75
0.5;2652.0
0.5;2715.75
0.5;2793.5
0.75;2697.5
0.75;2672.25
0.5;2710.5
0.75;2737.5
0.75;2669.0
1.25;2682.5
3.25;2720.0
15.0;2782.75
53.5;2857.0
116.25;2893.25
197.25;2870.25
305.5;2833.0
449.75;2841.75
607.0;2816.75
782.75;2817.0
942.25;2846.25
1071.75;2815.75
1172.75;2814.5
1291.0;2833.0
1419.75;2809.5
1510.0;2795.25
1613.25;2839.75
1664.75;2897.0
1716.0;2907.75
1766.75;2874.75
1784.75;2848.75
1760.5;2813.5
1717.0;2793.0
1678.0;2881.5
1597.25;3000.5
1498.5;3007.5
1388.75;3076.5
1226.75;3132.0
1047.0;3186.25
867.5;3229.5
685.75;3286.75
511.0;3313.25
346.25;3423.0
203.0;3552.0
95.0;3756.5
33.75;3978.75
8.0;4097.75
1.0;4287.25
0.75;4480.5
0.75;4638.5
0.75;4840.75
0.75;5017.5
0.75;5141.0
0.5;5286.75
0.5;5369.5
0.75;5399.25
0.5;5540.75
0.5;5688.5
0.5;5688.5
1.0;5906.5
0.5;6009.0
0.5;6124.5
0.5;6221.75
0.75;6461.75
0.5;6612.25
0.5;6623.75
0.5;6626.0
0.75;6443.25
0.5;6485.25
0.5;6581.0
0.5;6527.75
0.75;6684.75
0.5;6828.75
0.5;6894.75
0.5;6939.5
0.75;6921.5
0.75;6885.5
1.25;6958.5
1.0;6949.25
1.25;7000.0
1.0;6981.75
1.0;6951.5
0.75;6956.5
0.75;6953.0
0.75;6915.5
0.75;6878.5
0.75;6873.75
0.75;6819.25
0.75;6730.75
0.75;6746.25
0.75;6772.5
0.5;6849.0
0.75;6796.0
0.75;6763.5
0.75;6755.5
0.75;6881.25
0.75;6878.25
0.75;6832.25
1.0;6814.25
0.75;6875.75
0.75;6910.25
0.75;6916.25
1.0;6875.75
0.75;6942.75
0.75;6849.25
0.75;6804.0
1.75;6703.0
3.75;6679.75
24.0;6607.0
91.5;6516.75
188.25;6438.0
309.75;6314.0
438.25;6277.0
583.75;6241.0
753.75;6159.5
947.5;5987.5
1151.0;5942.75
1339.75;5847.25
1492.0;5709.25
1621.0;5579.25
1746.75;5461.25
1835.5;5368.5
1928.5;5268.0
1975.25;5215.5
2025.25;5219.75
2012.0;5237.5
1926.25;5197.25
1831.0;5417.75
1708.0;5396.25
1567.75;5296.75
1414.5;5090.75
1254.25;4724.0
1115.75;4700.5
965.75;4626.0
824.25;4480.75
685.25;4409.75
525.75;4389.75
394.25;4434.25
273.5;4405.25
162.25;4333.25
84.25;4268.25
32.5;4360.25
7.0;4433.25
1.25;4444.75
0.75;4430.25
1.0;4395.75
1.0;4357.75
0.75;4305.25
0.75;4404.5
0.75;4382.25
1.5;4322.25
0.75;4343.0
0.5;4216.0
0.75;4115.5
0.75;4067.25
0.5;3873.75
0.75;3614.0
0.75;3488.0
0.75;3507.75
0.75;3569.25
0.75;3631.5
0.75;3596.25
0.75;3579.75
0.75;3458.75
0.75;3392.0
0.75;3258.5
0.75;3087.75
1.0;2951.5
0.75;2861.75
0.75;2862.75
0.75;2854.75
1.0;2812.5
1.0;2716.5
1.0;2601.0
1.0;2535.75
1.0;2499.75
1.0;2490.5
1.0;2491.0
1.0;2399.25
1.0;2295.5
1.0;2253.75
1.0;2206.75
1.0;2116.0
1.0;2076.0
1.0;2078.0
1.0;2054.0
1.0;2056.5
1.0;2004.75
1.0;1975.75
1.0;1921.5
1.0;1860.5
1.0;1815.25
1.25;1777.0
1.0;1734.5
1.0;1729.5
1.0;1706.0
1.0;1646.0
1.0;1595.75
1.0;1539.25
1.0;1480.75
1.25;1416.75
1.0;1347.0
1.5;1268.5
3.25;1260.25
14.75;1231.0
62.25;1182.0
132.25;1191.0
206.25;1166.25
291.25;1128.0
382.25;1103.75
482.75;1105.75
587.75;1065.25
703.5;1027.5
810.25;984.25
896.75;928.25
988.25;902.25
1081.0;863.0
1151.5;826.0
1193.75;780.5
1250.25;700.75
1290.0;648.75
1305.0;607.5
1291.0;584.75
1274.0;584.25
1228.0;553.5
1150.5;524.5
1067.0;475.0
971.75;455.5
879.25;436.25
765.25;419.75
646.5;402.0
539.25;406.0
423.75;407.0
320.5;398.0
225.5;393.25
141.75;417.75
70.0;431.25
25.5;442.75
7.0;447.75
1.25;466.5
1.0;483.25
1.0;484.25
1.75;491.75
1.0;502.0
1.0;495.25
1.5;512.75
0.75;526.0
1.75;538.0
0.75;560.5
1.0;594.75
1.0;626.25
1.5;655.25
0.75;686.75
1.0;718.75
0.75;739.0
1.5;769.0
1.0;803.0
0.75;832.0
1.0;872.5
1.0;898.75
1.0;935.5
1.0;978.0
1.0;1049.75
1.0;1088.5
1.0;1120.5
1.0;1148.25
1.0;1185.25
1.0;1220.5
0.75;1275.25
1.0;1324.5
0.75;1377.0
1.0;1441.0
0.75;1486.25
0.75;1543.25
0.75;1593.5
0.75;1639.5
1.0;1698.25
1.0;1770.25
0.75;1864.5
1.0;1940.5
0.75;2001.25
0.75;2055.0
0.75;2088.75
0.75;2147.75
0.75;2196.5
0.75;2205.5
0.75;2275.75
1.0;2305.25
0.75;2326.75
0.75;2359.0
0.75;2414.75
0.75;2426.25
0.75;2468.0
0.75;2481.75
1.0;2444.25
0.75;2447.25
0.75;2424.75
0.75;2424.75
1.25;2405.25
3.0;2447.0
17.5;2474.0
47.5;2518.25
88.25;2527.25
140.0;2463.0
210.5;2485.5
282.25;2567.5
364.75;2621.5
444.25;2680.5
514.0;2752.25
580.5;2835.5
650.0;2875.5
710.25;2846.5
763.0;2836.25
800.25;2874.0
835.25;2932.75
858.75;2951.75
890.0;2974.25
890.75;3038.5
878.0;3066.5
850.75;3116.75
823.0;3230.5
772.0;3382.75
706.25;3552.25
637.5;3714.25
567.0;3815.5
487.0;3932.75
408.0;4030.25
332.0;4131.25
255.25;4247.5
192.0;4390.0
132.25;4527.25
79.25;4677.0
39.75;4865.75
15.75;4989.0
3.75;5119.5
1.0;5253.0
0.75;5379.75
0.75;5488.0
0.75;5612.5
0.75;5589.5
0.75;5609.75
1.0;5652.0
0.75;5660.75
1.25;5638.75
1.0;5649.75
0.75;5724.25
0.75;5748.75
1.0;5709.25
0.75;5600.5
0.75;5609.75
0.75;5622.5
0.75;5673.25
1.0;5696.75
0.75;5688.75
0.75;5633.75
1.0;5575.75
0.75;5551.25
0.75;5525.5
0.75;5517.5
1.0;5433.0
0.75;5378.0
0.75;5326.25
0.75;5263.0
1.25;5073.5
1.0;5114.75
1.0;5071.5
1.0;5050.0
1.25;4982.0
1.0;4987.5
1.0;4929.75
1.0;4898.25
1.0;4844.0
1.0;4813.5
1.0;4719.25
1.0;4647.0
1.0;4551.25
1.0;4494.0
1.25;4412.75
1.25;4324.0
1.0;4259.0
1.0;4206.75
1.0;4177.25
1.25;4094.25
1.0;4023.75
1.0;3904.0
1.25;3825.75
1.0;3741.5
1.0;3749.5
1.25;3737.25
1.0;3700.0
1.25;3620.25
1.0;3550.5
1.0;3475.75
1.0;3421.25
1.5;3391.0
2.75;3349.0
8.25;3298.0
16.0;3250.5
29.75;3199.0
50.0;3155.5
81.5;3073.0
115.0;3003.0
145.25;2937.0
174.25;2878.5
210.0;2812.75
244.5;2727.5
284.75;2642.0
314.5;2581.0
357.5;2496.75
393.5;2413.75
397.0;2335.5
396.5;2269.75
398.75;2202.25
395.5;2149.0
380.75;2085.5
369.5;2037.25
359.5;2026.5
339.0;2010.5
331.25;1974.75
309.0;1967.0
277.75;1943.5
242.5;1927.0
213.25;1898.0
177.0;1898.0
139.0;1889.75
100.25;1896.25
66.5;1896.0
38.5;1877.0
17.5;1886.75
7.0;1906.0
3.0;1904.75
1.25;1876.5
1.0;1867.75
1.25;1870.0
1.75;1869.75
1.0;1886.5
2.25;1881.25
2.0;1845.75
1.0;1831.0
1.0;1789.5
0.75;1787.0
1.0;1770.0
1.0;1741.25
1.0;1722.5
1.0;1704.25
1.0;1681.75
1.25;1696.75
1.0;1681.5
1.0;1665.0
1.0;1630.5
1.0;1596.5
1.25;1570.25
1.0;1556.25
1.0;1544.75
1.0;1528.5
1.0;1537.5
1.0;1527.5
1.0;1513.0
1.0;1487.75
1.0;1440.25
1.0;1383.5
0.75;1390.5
1.0;1402.75
1.0;1401.5
1.0;1370.75
1.0;1338.5
1.0;1326.25
1.0;1285.5
1.0;1269.0
1.0;1248.25
1.0;1225.75
0.75;1196.5
1.0;1150.5
1.0;1126.25
1.0;1114.75
1.0;1104.75
1.0;1075.0
1.0;1047.5
1.0;1065.25
1.0;1097.25
1.25;1119.25
1.0;1133.5
1.0;1160.75
1.0;1160.0
1.0;1161.0
1.0;1165.75
1.0;1175.5
1.0;1184.0
1.0;1152.5
1.0;1129.25
1.25;1106.25
2.25;1100.75
7.25;1070.5
22.25;1042.0
39.5;1016.25
69.75;1018.75
100.75;973.0
138.5;945.0
182.25;934.25
228.75;921.5
272.0;925.25
315.75;912.0
369.25;895.0
424.5;901.75
479.25;892.0
547.5;873.25
598.0;865.0
654.25;879.0
705.0;885.25
757.75;889.75
787.75;904.5
831.75;913.5
800.5;933.75
781.0;951.0
722.0;975.25
661.75;976.5
600.25;996.75
537.5;1022.5
463.75;1062.25
378.75;1125.5
302.5;1166.0
230.5;1223.25
158.75;1264.5
101.0;1327.0
54.0;1407.5
21.5;1495.75
4.75;1581.75
1.25;1672.75
1.0;1740.75
1.0;1812.5
1.0;1865.25
1.0;1922.5
0.75;1956.25
1.0;1986.25
1.0;1984.0
2.0;1974.0
0.75;1982.0
0.75;1987.5
1.0;1987.25
1.0;1975.25
1.0;1966.25
1.0;1954.0
1.0;1915.5
1.0;1899.25
1.0;1890.75
1.0;1880.25
1.0;1846.5
1.0;1810.0
1.0;1768.25
0.75;1762.0
1.0;1737.25
1.0;1713.75
1.0;1686.5
1.0;1684.75
1.0;1678.75
0.75;1664.0
0.75;1684.0
0.75;1687.0
0.75;1702.5
0.75;1691.75
0.75;1689.75
0.75;1704.0
0.75;1710.0
1.0;1709.25
0.75;1712.25
0.75;1711.75
0.75;1711.75
0.75;1688.75
0.75;1664.25
0.75;1660.75
0.75;1626.25
0.75;1589.5
0.75;1549.25
0.75;1514.0
1.0;1500.5
0.75;1463.5
0.75;1450.0
0.75;1413.25
1.0;1388.5
0.75;1350.75
0.75;1314.25
0.75;1293.5
1.0;1270.25
0.75;1233.0
0.75;1213.25
0.75;1173.0
1.5;1153.25
3.25;1133.0
12.0;1125.25
32.5;1120.0
57.25;1122.0
94.75;1077.0
137.5;1044.5
186.0;997.5
243.25;968.0
294.5;918.5
344.25;890.5
394.0;859.0
440.5;836.75
483.75;814.5
520.0;781.0
565.75;757.5
603.75;736.75
635.5;708.0
661.25;688.5
696.0;662.0
705.5;655.0
724.0;648.75
699.25;642.0
678.75;644.0
629.25;643.25
585.25;637.25
528.0;641.5
461.0;650.5
389.25;649.0
306.5;647.25
241.5;645.5
179.25;644.0
121.25;654.75
71.75;646.5
33.25;654.25
10.25;657.0
2.0;653.5
1.0;651.5
1.0;641.25
1.0;637.25
1.0;631.5
1.5;614.5
0.75;591.5
1.25;563.5
0.75;547.5
1.0;527.25
0.75;513.5
0.75;490.5
0.75;477.5
0.75;447.25
1.0;431.75
0.75;395.0
0.75;367.0
0.75;336.5
0.75;312.75
1.0;294.0
0.75;284.25
0.75;299.5
1.0;303.5
0.75;314.5
0.75;325.75
0.75;327.5
0.75;344.75
0.75;373.25
0.75;390.5
1.0;417.0
1.0;441.0
1.0;463.5
1.0;490.5
1.0;507.5
1.0;510.0
1.0;513.0
1.0;523.25
1.0;524.75
1.0;561.5
1.0;594.5
1.0;623.5
1.0;638.0
1.0;653.5
1.0;672.75
1.0;686.25
1.0;701.25
1.0;716.75
1.0;745.75
1.0;745.75
1.0;750.5
1.0;767.25
1.0;791.0
1.0;803.0
1.0;832.5
1.0;861.5
1.0;854.0
1.0;869.25
1.0;874.5
1.0;913.0
1.0;930.75
1.5;964.25
3.25;993.0
9.75;1010.0
22.25;1037.0
35.0;1047.75
60.5;1067.5
91.0;1081.0
126.5;1088.75
164.0;1127.5
199.5;1121.5
231.75;1161.25
264.5;1200.75
295.5;1233.25
320.75;1281.0
347.0;1365.0
369.0;1397.25
383.0;1425.25
395.75;1443.0
400.25;1497.0
405.75;1497.25
404.0;1552.25
395.25;1611.0
384.0;1605.0
365.5;1605.5
342.5;1614.5
315.5;1602.0
285.5;1602.0
250.5;1605.75
214.25;1637.0
176.0;1639.25
137.25;1625.25
102.25;1616.75
69.25;1604.25
42.0;1591.0
19.0;1559.25
6.5;1523.0
2.0;1509.25
1.0;1479.5
1.0;1475.5
1.0;1472.75
1.0;1487.0
0.75;1468.25
1.0;1472.25
1.0;1504.75
1.0;1484.0
0.75;1470.75
0.75;1484.25
0.75;1456.5
1.0;1404.75
1.0;1374.75
0.75;1346.75
1.0;1305.0
1.0;1272.0
1.0;1236.0
1.0;1179.5
1.0;1139.75
1.0;1089.25
1.0;1086.5
1.0;1058.75
1.0;1000.25
