Start date;End date;Total [MWh] Calculated resolutions;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other [MWh] Calculated resolutions
Sep 15, 2023 8:00 PM;Sep 15, 2023 9:00 PM;45,576.00;9,041.25;539.50;8,501.75;0.00;36,534.75
Sep 15, 2023 9:00 PM;Sep 15, 2023 10:00 PM;43,025.00;11,073.25;639.50;10,433.75;0.00;31,951.75
Sep 15, 2023 10:00 PM;Sep 15, 2023 11:00 PM;40,480.00;12,237.75;736.00;11,501.75;0.00;28,242.25
Sep 15, 2023 11:00 PM;Sep 16, 2023 12:00 AM;38,770.00;12,545.25;777.25;11,768.00;0.00;26,224.75
Sep 16, 2023 12:00 AM;Sep 16, 2023 1:00 AM;35,357.00;13,593.00;1,230.50;12,362.50;0.00;21,764.00
Sep 16, 2023 1:00 AM;Sep 16, 2023 2:00 AM;32,938.00;12,896.25;1,119.50;11,776.75;0.00;20,041.75
Sep 16, 2023 2:00 AM;Sep 16, 2023 3:00 AM;31,794.00;12,037.25;970.00;11,067.25;0.00;19,756.75
Sep 16, 2023 3:00 AM;Sep 16, 2023 4:00 AM;30,649.00;11,079.25;818.50;10,260.75;0.00;19,569.75
Sep 16, 2023 4:00 AM;Sep 16, 2023 5:00 AM;29,866.00;10,198.00;704.75;9,493.25;0.00;19,668.00
Sep 16, 2023 5:00 AM;Sep 16, 2023 6:00 AM;29,356.00;9,368.00;620.25;8,747.75;0.00;19,988.00
Sep 16, 2023 6:00 AM;Sep 16, 2023 7:00 AM;29,557.00;8,684.25;568.00;8,103.50;12.75;20,872.75
Sep 16, 2023 7:00 AM;Sep 16, 2023 8:00 AM;31,790.00;9,934.25;526.25;7,454.25;1,953.75;21,855.75
Sep 16, 2023 8:00 AM;Sep 16, 2023 9:00 AM;36,294.00;15,662.00;482.25;6,167.25;9,012.50;20,632.00
Sep 16, 2023 9:00 AM;Sep 16, 2023 10:00 AM;42,395.00;22,410.25;421.00;3,872.00;18,117.25;19,984.75
Sep 16, 2023 10:00 AM;Sep 16, 2023 11:00 AM;47,027.00;28,716.00;363.75;2,078.50;26,273.75;18,311.00
Sep 16, 2023 11:00 AM;Sep 16, 2023 12:00 PM;51,287.00;33,737.25;325.75;1,540.75;31,870.75;17,549.75
Sep 16, 2023 12:00 PM;Sep 16, 2023 1:00 PM;53,637.00;36,169.50;314.50;1,386.75;34,468.25;17,467.50
Sep 16, 2023 1:00 PM;Sep 16, 2023 2:00 PM;53,391.00;35,905.00;321.25;1,277.00;34,306.75;17,486.00
Sep 16, 2023 2:00 PM;Sep 16, 2023 3:00 PM;50,190.00;33,169.50;332.50;1,153.00;31,684.00;17,020.50
Sep 16, 2023 3:00 PM;Sep 16, 2023 4:00 PM;45,872.00;27,871.75;330.75;1,012.50;26,528.50;18,000.25
Sep 16, 2023 4:00 PM;Sep 16, 2023 5:00 PM;40,703.00;20,596.50;327.25;902.25;19,367.00;20,106.50
Sep 16, 2023 5:00 PM;Sep 16, 2023 6:00 PM;37,015.00;12,126.75;348.00;846.50;10,932.25;24,888.25
Sep 16, 2023 6:00 PM;Sep 16, 2023 7:00 PM;34,407.00;4,912.50;412.00;1,037.75;3,462.75;29,494.50
Sep 16, 2023 7:00 PM;Sep 16, 2023 8:00 PM;33,540.00;2,406.75;479.50;1,659.25;268.00;31,133.25
Sep 16, 2023 8:00 PM;Sep 16, 2023 9:00 PM;33,511.00;2,678.00;550.00;2,128.00;0.00;30,833.00
