Den;Hodina;Nákup (MWh);Prodej (MWh);"Saldo DT
(MWh)";"Export
(MWh)";"Import
(MWh)";Množství - vč. Exp a Imp (MWh);Marginální cena ČR (EUR/MWh);Marginální cena ČR (Kč/MWh);Kurz Kč/EUR (ČNB);Částka (EUR)
6/18/2024;14;2338.5;2480.4;-141.9;473.8;615.7;2480.4;45.6;1129.28;24.765;113106.24
6/18/2024;15;2228.8;2434.6;-205.8;422.4;628.2;2434.6;51.42;1273.42;24.765;125187.13
6/18/2024;16;2352.1;2981.5;-629.4;402.3;1031.7;2981.5;66.95;1658.02;24.765;199611.43
6/18/2024;17;2121.1;3327.2;-1206.1;319.5;1525.6;3327.2;74.13;1835.83;24.765;246645.34
6/18/2024;18;2140.9;3245.2;-1104.3;474.3;1578.6;3245.2;90.34;2237.27;24.765;293171.37
6/18/2024;19;2074.7;3743.7;-1669;763.7;2432.7;3743.7;126.75;3138.96;24.765;474513.98
6/18/2024;20;2028.2;3960;-1931.8;595.5;2527.3;3960;193.82;4799.95;24.765;767527.2
6/18/2024;21;1977.1;3920;-1942.9;495.3;2438.2;3920;201.06;4979.25;24.765;788155.2
6/18/2024;22;1914.5;3874.7;-1960.2;606.3;2566.5;3874.7;145.3;3598.36;24.765;562993.91
6/18/2024;23;1821.3;3984.3;-2163;671.1;2834.1;3984.3;110.89;2746.19;24.765;441819.03
6/18/2024;24;1657.9;3519.6;-1861.7;704;2565.7;3519.6;93.14;2306.61;24.765;327815.54
6/19/2024;1;1841.1;3103.7;-1262.6;687.2;1949.8;3103.7;100.23;2494.22;24.885;311083.85
6/19/2024;2;1979.2;3267.8;-1288.6;377.4;1666;3267.8;92.34;2297.88;24.885;301748.65
6/19/2024;3;1895;3253.9;-1358.9;220.5;1579.4;3253.9;88.58;2204.31;24.885;288230.46
6/19/2024;4;1885.6;3315;-1429.4;222.9;1652.3;3315;87.86;2186.4;24.885;291255.9
6/19/2024;5;1938.1;3298.6;-1360.5;212;1572.5;3298.6;86.5;2152.55;24.885;285328.9
6/19/2024;6;2140.4;3270.7;-1130.3;101.3;1231.6;3270.7;88.59;2204.56;24.885;289751.31
6/19/2024;7;2657.7;3153.2;-495.5;925.9;1421.4;3153.2;110;2737.35;24.885;346852
6/19/2024;8;2909.2;3314.3;-405.1;806;1211.1;3314.3;113.97;2836.14;24.885;377730.77
6/19/2024;9;2943.6;3407.5;-463.9;857.4;1321.3;3407.5;105.59;2627.61;24.885;359797.93
6/19/2024;10;2978.1;3340.6;-362.5;760.3;1122.8;3340.6;86.32;2148.07;24.885;288360.59
6/19/2024;11;2910.9;3223.9;-313;719.2;1032.2;3223.9;75.01;1866.62;24.885;241824.74
6/19/2024;12;3230.8;2961.3;269.5;940.5;671;3230.8;67.12;1670.28;24.885;216851.3
6/19/2024;13;2978.1;2403;575.1;1010;434.9;2978.1;58.58;1457.76;24.885;174457.1
6/19/2024;14;3005.1;2500.4;504.7;1107.2;602.5;3005.1;39.95;994.16;24.885;120053.75
6/19/2024;15;2985.3;2468.6;516.7;1194.1;677.4;2985.3;22.4;557.42;24.885;66870.72
6/19/2024;16;2946.8;2237.7;709.1;1445.4;736.3;2946.8;36.26;902.33;24.885;106850.97
6/19/2024;17;3189;2647.5;541.5;1422.6;881.1;3189;62.62;1558.3;24.885;199695.18
6/19/2024;18;2850.9;2582.3;268.6;1090.5;821.9;2850.9;81.87;2037.34;24.885;233403.18
6/19/2024;19;2800.7;2912.9;-112.2;765.3;877.5;2912.9;101.5;2525.83;24.885;295659.35
6/19/2024;20;2836.1;3768.9;-932.8;546.3;1479.1;3768.9;124.95;3109.38;24.885;470924.06
6/19/2024;21;2652;4297;-1645;84.4;1729.4;4297;232.74;5791.74;24.885;1000083.78
6/19/2024;22;2580.5;3944.9;-1364.4;262.1;1626.5;3944.9;126.73;3153.68;24.885;499937.18
6/19/2024;23;2376.8;3973.1;-1596.3;352.8;1949.1;3973.1;111.86;2783.64;24.885;444430.97
6/19/2024;24;2194.1;3239.8;-1045.7;336.3;1382;3239.8;93.58;2328.74;24.885;303180.48
6/20/2024;1;1570.8;2670.3;-1099.5;38.7;1138.2;2670.3;86.23;2146.7;24.895;230259.97
6/20/2024;2;1559.2;2710.5;-1151.3;271.5;1422.8;2710.5;78.91;1964.46;24.895;213885.56
6/20/2024;3;1795.7;2810.3;-1014.6;384.6;1399.2;2810.3;77.61;1932.1;24.895;218107.38
6/20/2024;4;2103.1;2987.7;-884.6;367.3;1251.9;2987.7;76.83;1912.68;24.895;229544.99
6/20/2024;5;1609.9;2996.9;-1387;98.7;1485.7;2996.9;78.23;1947.54;24.895;234447.49
6/20/2024;6;1802;2934.2;-1132.2;50.4;1182.6;2934.2;86.65;2157.15;24.895;254248.43
6/20/2024;7;2303;3040.4;-737.4;766.7;1504.1;3040.4;113.21;2818.36;24.895;344203.68
6/20/2024;8;2547.2;3177.8;-630.6;455.6;1086.2;3177.8;112.78;2807.66;24.895;358392.28
6/20/2024;9;2647.1;3129.1;-482;604.6;1086.6;3129.1;103.01;2564.43;24.895;322328.59
6/20/2024;10;2665.3;3077.9;-412.6;530.9;943.5;3077.9;83.33;2074.5;24.895;256481.41
6/20/2024;11;2589.8;2626.5;-36.7;713.3;750;2626.5;74.62;1857.67;24.895;195989.43
6/20/2024;12;2616.5;2726.5;-110;789.6;899.6;2726.5;68.2;1697.84;24.895;185947.3
6/20/2024;13;2648;2817;-169;635.7;804.7;2817;64.67;1609.96;24.895;182175.39
6/20/2024;14;2629.3;2872.5;-243.2;476.5;719.7;2872.5;64.16;1597.26;24.895;184299.6
6/20/2024;15;2573.8;2829;-255.2;403.6;658.8;2829;64.64;1609.21;24.895;182866.56
6/20/2024;16;2539.7;2595.5;-55.8;628.4;684.2;2595.5;69.87;1739.41;24.895;181347.59
6/20/2024;17;2519.8;3062.9;-543.1;452.7;995.8;3062.9;78.83;1962.47;24.895;241448.41
6/20/2024;18;2497.8;3246.8;-749;180.3;929.3;3246.8;96.41;2400.13;24.895;313023.99
6/20/2024;19;2458;3849.5;-1391.5;424.3;1815.8;3849.5;116.87;2909.48;24.895;449891.07
6/20/2024;20;2484.9;3969.3;-1484.4;588;2072.4;3969.3;159.84;3979.22;24.895;634452.91
6/20/2024;21;2397.6;4159.8;-1762.2;424.2;2186.4;4159.8;216.68;5394.25;24.895;901345.46
6/20/2024;22;2252.2;4017.2;-1765;405.7;2170.7;4017.2;164.45;4093.98;24.895;660628.54
6/20/2024;23;2084.1;3867.2;-1783.1;458.4;2241.5;3867.2;118.77;2956.78;24.895;459307.34
6/20/2024;24;1904.8;3856.4;-1951.6;435.1;2386.7;3856.4;96.31;2397.64;24.895;371409.88
6/21/2024;1;1538.6;3400.8;-1862.2;421.7;2283.9;3400.8;101.87;2541.15;24.945;346439.5
6/21/2024;2;1531;3082.8;-1551.8;499.1;2050.9;3082.8;91.74;2288.45;24.945;282816.07
6/21/2024;3;1557;3152.5;-1595.5;335.7;1931.2;3152.5;89.95;2243.8;24.945;283567.38
6/21/2024;4;1641.9;2901.7;-1259.8;568.9;1828.7;2901.7;87.9;2192.67;24.945;255059.43
6/21/2024;5;1643.4;2919.3;-1275.9;553.5;1829.4;2919.3;86.64;2161.24;24.945;252928.15
6/21/2024;6;1582.1;3075.4;-1493.3;365.3;1858.6;3075.4;86.24;2151.26;24.945;265222.5
6/21/2024;7;2026.5;3039.5;-1013;738.7;1751.7;3039.5;106.2;2649.16;24.945;322794.9
6/21/2024;8;2270.2;3097.1;-826.9;1008.9;1835.8;3097.1;122.36;3052.27;24.945;378961.16
6/21/2024;9;2316.7;3176.8;-860.1;831.3;1691.4;3176.8;121.47;3030.07;24.945;385885.9
6/21/2024;10;2349.1;3289.9;-940.8;413.1;1353.9;3289.9;104.19;2599.02;24.945;342774.68
6/21/2024;11;2291.7;3253;-961.3;362.2;1323.5;3253;97.37;2428.9;24.945;316744.61
6/21/2024;12;2317;3298.6;-981.6;426.8;1408.4;3298.6;89.54;2233.58;24.945;295356.64
6/21/2024;13;2441.2;3015.3;-574.1;335.1;909.2;3015.3;88.04;2196.16;24.945;265467.01
6/21/2024;14;2573.6;3003.5;-429.9;222.1;652;3003.5;81.48;2032.52;24.945;244725.18
6/21/2024;15;2507.3;2967.5;-460.2;259.3;719.5;2967.5;76.96;1919.77;24.945;228378.8
6/21/2024;16;2484.9;2759.5;-274.6;558.2;832.8;2759.5;79.81;1990.86;24.945;220235.7
6/21/2024;17;2236.7;2920.5;-683.8;556.1;1239.9;2920.5;86.54;2158.74;24.945;252740.07
6/21/2024;18;2106;2745.2;-639.2;705.2;1344.4;2745.2;95.5;2382.25;24.945;262166.6
6/21/2024;19;2109.1;2697.8;-588.7;937.7;1526.4;2697.8;97.17;2423.91;24.945;262145.23
6/21/2024;20;2064.9;2678.4;-613.5;1006.7;1620.2;2678.4;82.56;2059.46;24.945;221128.7
6/21/2024;21;1903.1;2780.7;-877.6;903.8;1781.4;2780.7;78.11;1948.45;24.945;217200.48
6/21/2024;22;1735.5;2683.5;-948;844;1792;2683.5;79.23;1976.39;24.945;212613.71
6/21/2024;23;1526.4;2826.3;-1299.9;586;1885.9;2826.3;86.73;2163.48;24.945;245125
6/21/2024;24;1382.3;3044.1;-1661.8;362.1;2023.9;3044.1;74.35;1854.66;24.945;226328.84
6/22/2024;1;1263.2;2379.8;-1116.6;563.4;1680;2379.8;77.41;1930.99;24.945;184220.32
6/22/2024;2;1491.1;2170;-678.9;961;1639.9;2170;67.91;1694.02;24.945;147364.7
6/22/2024;3;1524.3;2140.1;-615.8;736.7;1352.5;2140.1;62.18;1551.08;24.945;133071.42
6/22/2024;4;1648.3;2081.5;-433.2;561.7;994.9;2081.5;50.82;1267.71;24.945;105781.83
6/22/2024;5;1631.9;2127.9;-496;478.9;974.9;2127.9;50.41;1257.48;24.945;107267.44
6/22/2024;6;1635;2219.4;-584.4;377.2;961.6;2219.4;46.54;1160.94;24.945;103290.88
6/22/2024;7;1682.9;2246.2;-563.3;303.6;866.9;2246.2;60.92;1519.65;24.945;136838.5
6/22/2024;8;1765.5;2040.1;-274.6;297.3;571.9;2040.1;48.92;1220.31;24.945;99801.69
6/22/2024;9;1881.5;1800.6;80.9;669.2;588.3;1881.5;45.2;1127.51;24.945;85043.8
6/22/2024;10;1995.3;1900;95.3;716.3;621;1995.3;34.65;864.34;24.945;69137.15
6/22/2024;11;2062;1595.9;466.1;1472.2;1006.1;2062;12.54;312.81;24.945;25857.48
6/22/2024;12;2067.1;1857.9;209.2;1547.4;1338.2;2067.1;3.59;89.55;24.945;7420.89
6/22/2024;13;2445.8;2152.9;292.9;1520;1227.1;2445.8;2.6;64.86;24.945;6359.08
6/22/2024;14;2433;2266.2;166.8;1609.3;1442.5;2433;-0.03;-0.75;24.945;-72.99
6/22/2024;15;2360.7;2375.4;-14.7;1611.5;1626.2;2375.4;-0.06;-1.5;24.945;-142.52
6/22/2024;16;2364.7;2363.5;1.2;1379.1;1377.9;2364.7;-1.47;-36.67;24.945;-3476.11
6/22/2024;17;2379.6;2257.3;122.3;1815.9;1693.6;2379.6;0.81;20.21;24.945;1927.48
6/22/2024;18;1883.9;2015.4;-131.5;841.3;972.8;2015.4;42.4;1057.67;24.945;85452.96
6/22/2024;19;1860;2168.1;-308.1;355.8;663.9;2168.1;79.54;1984.13;24.945;172450.67
6/22/2024;20;1863;2245.6;-382.6;497.6;880.2;2245.6;109;2719.01;24.945;244770.4
6/22/2024;21;1838;2358.4;-520.4;443;963.4;2358.4;120.54;3006.87;24.945;284281.54
6/22/2024;22;1796.3;2378.3;-582;230.8;812.8;2378.3;123.08;3070.23;24.945;292721.16
6/22/2024;23;1714.3;2325.2;-610.9;503.2;1114.1;2325.2;109.59;2733.72;24.945;254818.67
6/22/2024;24;1628.9;2249.7;-620.8;307.3;928.1;2249.7;89.4;2230.08;24.945;201123.18
6/23/2024;1;1553.3;2348.1;-794.8;185.9;980.7;2348.1;89.95;2243.8;24.945;211211.6
6/23/2024;2;1517.2;2224.1;-706.9;169.4;876.3;2224.1;78.7;1963.17;24.945;175036.67
6/23/2024;3;1499.4;2232.1;-732.7;45.8;778.5;2232.1;70.23;1751.89;24.945;156760.38
6/23/2024;4;1488.8;2251.6;-762.8;175.5;938.3;2251.6;69.8;1741.16;24.945;157161.68
6/23/2024;5;1466.5;2235.1;-768.6;244.2;1012.8;2235.1;65.99;1646.12;24.945;147494.25
6/23/2024;6;1467.9;2356.2;-888.3;194.4;1082.7;2356.2;60.92;1519.65;24.945;143539.7
6/23/2024;7;1854;2374.4;-520.4;352.1;872.5;2374.4;56.84;1417.87;24.945;134960.9
6/23/2024;8;1903.7;2372.6;-468.9;407.1;876;2372.6;46.34;1155.95;24.945;109946.28
6/23/2024;9;1693.9;2068.9;-375;345;720;2068.9;20.03;499.65;24.945;41440.07
6/23/2024;10;1814.6;2113;-298.4;690.2;988.6;2113;4.24;105.77;24.945;8959.12
6/23/2024;11;1859.8;2101.1;-241.3;1269.5;1510.8;2101.1;0;0;24.945;0
6/23/2024;12;2129.9;2126;3.9;1484.9;1481;2129.9;-0.05;-1.25;24.945;-106.5
6/23/2024;13;2323;2310.8;12.2;1324.8;1312.6;2323;-0.1;-2.5;24.945;-232.3
6/23/2024;14;2321;2315.3;5.7;1257.2;1251.5;2321;-1.07;-26.69;24.945;-2483.47
6/23/2024;15;2281.2;2294.2;-13;1231.2;1244.2;2294.2;-2.28;-56.88;24.945;-5230.78
6/23/2024;16;2313.4;2185.3;128.1;1413.6;1285.5;2313.4;-2.27;-56.63;24.945;-5251.42
6/23/2024;17;2338.6;2119.9;218.7;1446;1227.3;2338.6;-1.15;-28.69;24.945;-2689.39
6/23/2024;18;1939.7;2094.5;-154.8;785.3;940.1;2094.5;22.39;558.52;24.945;46895.86
6/23/2024;19;1957.7;2280;-322.3;378.4;700.7;2280;71.75;1789.8;24.945;163590
6/23/2024;20;2018.6;2327.3;-308.7;485.2;793.9;2327.3;97.01;2419.91;24.945;225771.37
6/23/2024;21;2038.7;2457.7;-419;520;939;2457.7;100.18;2498.99;24.945;246212.39
6/23/2024;22;2041.5;2386.8;-345.3;540.6;885.9;2386.8;97.35;2428.4;24.945;232354.98
6/23/2024;23;2011.4;2625.1;-613.7;840.1;1453.8;2625.1;106.6;2659.14;24.945;279835.66
6/23/2024;24;1891.2;2379.9;-488.7;752.8;1241.5;2379.9;97.53;2432.89;24.945;232111.65
6/24/2024;1;1383.6;2271.5;-887.9;432.2;1320.1;2271.5;105.5;2625.37;24.885;239643.25
6/24/2024;2;1376;2107.5;-731.5;408.6;1140.1;2107.5;91.27;2271.25;24.885;192351.53
6/24/2024;3;1335.1;2291.1;-956;295;1251;2291.1;83.87;2087.11;24.885;192154.56
6/24/2024;4;1345.2;2387.3;-1042.1;312.6;1354.7;2387.3;83.81;2085.61;24.885;200079.61
6/24/2024;5;1370.3;2391.4;-1021.1;224.5;1245.6;2391.4;84;2090.34;24.885;200877.6
6/24/2024;6;1553.7;2277;-723.3;425;1148.3;2277;96.24;2394.93;24.885;219138.48
6/24/2024;7;2066.9;2480.4;-413.5;1207.6;1621.1;2480.4;131.28;3266.9;24.885;325626.91
6/24/2024;8;2338.2;2414.4;-76.2;1011.4;1087.6;2414.4;127.35;3169.11;24.885;307473.84
6/24/2024;9;2410.9;2386.6;24.3;833;808.7;2410.9;104.22;2593.52;24.885;251264
6/24/2024;10;2485.3;2469.7;15.6;373.5;357.9;2485.3;80.49;2002.99;24.885;200041.8
6/24/2024;11;2602.9;1871;731.9;1238.5;506.6;2602.9;54.71;1361.46;24.885;142404.66
6/24/2024;12;2757.7;1703.1;1054.6;1483.7;429.1;2757.7;38.44;956.58;24.885;106005.99
6/24/2024;13;2829.9;1754.4;1075.5;1482;406.5;2829.9;31.08;773.43;24.885;87953.29
6/24/2024;14;2799;1742.7;1056.3;1522;465.7;2799;29.73;739.83;24.885;83214.27
6/24/2024;15;2683.5;1715.8;967.7;1609.3;641.6;2683.5;29.04;722.66;24.885;77928.84
6/24/2024;16;2354.2;1840.4;513.8;1502.7;988.9;2354.2;70.15;1745.68;24.885;165147.13
6/24/2024;17;2287.5;2392.6;-105.1;928.4;1033.5;2392.6;87.26;2171.47;24.885;208778.28
6/24/2024;18;2251.9;2409.4;-157.5;848.9;1006.4;2409.4;94.74;2357.61;24.885;228266.56
6/24/2024;19;2208.3;2722.5;-514.2;623.7;1137.9;2722.5;120.48;2998.15;24.885;328006.8
6/24/2024;20;2206.5;2822.5;-616;596;1212;2822.5;170;4230.45;24.885;479825
6/24/2024;21;2119;3010.4;-891.4;415.9;1307.3;3010.4;237;5897.75;24.885;713464.8
6/24/2024;22;1980;2958;-978;429.9;1407.9;2958;199.08;4954.11;24.885;588878.64
6/24/2024;23;1858.7;2792.7;-934;567.2;1501.2;2792.7;132.5;3297.26;24.885;370032.75
6/24/2024;24;1701;2909.9;-1208.9;405.5;1614.4;2909.9;104.56;2601.98;24.885;304259.14
6/25/2024;1;1553.8;2285.1;-731.3;350.8;1082.1;2285.1;88.8;2204.02;24.82;202916.88
6/25/2024;2;1781.6;2089.8;-308.2;469.1;777.3;2089.8;84.8;2104.74;24.82;177215.04
6/25/2024;3;1903.8;2190.6;-286.8;478.4;765.2;2190.6;84.78;2104.24;24.82;185719.07
6/25/2024;4;1777.7;2265.9;-488.2;445.4;933.6;2265.9;85.22;2115.16;24.82;193100
6/25/2024;5;1636.2;2232.9;-596.7;374.6;971.3;2232.9;85.5;2122.11;24.82;190912.95
6/25/2024;6;1709.4;2229.1;-519.7;507.7;1027.4;2229.1;94.9;2355.42;24.82;211541.59
6/25/2024;7;2222.7;2309.8;-87.1;745.7;832.8;2309.8;145.64;3614.79;24.82;336399.27
6/25/2024;8;2472.1;2518.4;-46.3;488.6;534.9;2518.4;134.94;3349.21;24.82;339832.9
6/25/2024;9;2519.3;2459.5;59.8;551.3;491.5;2519.3;111.01;2755.27;24.82;279667.49
6/25/2024;10;2559.4;2596.3;-36.9;283.9;320.8;2596.3;90.41;2243.98;24.82;234731.48
6/25/2024;11;2473.7;2523.7;-50;664.2;714.2;2523.7;78.01;1936.21;24.82;196873.84
6/25/2024;12;2518.2;2568.2;-50;544.1;594.1;2568.2;62.8;1558.7;24.82;161282.96
6/25/2024;13;2579.3;2629.3;-50;525.1;575.1;2629.3;62.8;1558.7;24.82;165120.04
6/25/2024;14;2552.4;2602.4;-50;549.1;599.1;2602.4;62.61;1553.98;24.82;162936.26
6/25/2024;15;2475.2;2525.2;-50;577;627;2525.2;57.88;1436.58;24.82;146158.58
6/25/2024;16;2356.1;2406.2;-50.1;626;676.1;2406.2;85.68;2126.58;24.82;206163.22
6/25/2024;17;2387.8;2450.5;-62.7;623;685.7;2450.5;80.01;1985.85;24.82;196064.51
6/25/2024;18;2343.9;2494;-150.1;148.1;298.2;2494;107.71;2673.36;24.82;268628.74
6/25/2024;19;2384.7;2830.9;-446.2;135.4;581.6;2830.9;95.9;2380.24;24.82;271483.31
6/25/2024;20;2357.1;2907.4;-550.3;373;923.3;2907.4;128.9;3199.3;24.82;374763.86
6/25/2024;21;2283.2;3110.6;-827.4;586.2;1413.6;3110.6;136.69;3392.65;24.82;425187.91
6/25/2024;22;2172.6;3004;-831.4;566.1;1397.5;3004;122.09;3030.27;24.82;366758.36
6/25/2024;23;2007.7;2874.1;-866.4;394;1260.4;2874.1;106.57;2645.07;24.82;306292.84
6/25/2024;24;1831.4;2290.6;-459.2;216.8;676;2290.6;89.95;2232.56;24.82;206039.47
6/26/2024;1;1704.4;2366.1;-661.7;741.1;1402.8;2366.1;107.59;2678.45;24.895;254568.7
6/26/2024;2;1824.5;2592.4;-767.9;569.4;1337.3;2592.4;99.76;2483.53;24.895;258617.82
6/26/2024;3;1736.3;2685.4;-949.1;321.4;1270.5;2685.4;95.32;2372.99;24.895;255972.33
6/26/2024;4;2040.8;2769.1;-728.3;382.5;1110.8;2769.1;95.46;2376.48;24.895;264338.29
6/26/2024;5;2075.9;3075.2;-999.3;308.7;1308;3075.2;91.67;2282.13;24.895;281903.58
6/26/2024;6;1974.1;3119.3;-1145.2;331.8;1477;3119.3;96.81;2410.09;24.895;301979.43
6/26/2024;7;2486.5;3516.9;-1030.4;474.4;1504.8;3516.9;108.18;2693.14;24.895;380458.24
6/26/2024;8;2725.6;3567.1;-841.5;192.9;1034.4;3567.1;130;3236.35;24.895;463723
